BOROUGH;NEIGHBORHOOD;BUILDING CLASS CATEGORY;TAX CLASS AT PRESENT;BLOCK;LOT;EASEMENT;BUILDING CLASS AT PRESENT;ADDRESS;APARTMENT NUMBER;ZIP CODE;RESIDENTIAL UNITS;COMMERCIAL UNITS;TOTAL UNITS;LAND SQUARE FEET;GROSS SQUARE FEET;YEAR BUILT;TAX CLASS AT TIME OF SALE;BUILDING CLASS AT TIME OF SALE;PRICE;SALE DATE
4;JAMAICA ESTATES;01 ONE FAMILY DWELLINGS;1;7236;63;;A1;180-27 TUDOR ROAD;;11432;1;0;1;12 480;3 523;1935;1;A1;0;24.10.2022
4;JAMAICA ESTATES;01 ONE FAMILY DWELLINGS;1;7240;1;;A1;181-03 TUDOR ROAD;;11432;1;0;1;8 200;2 352;1950;1;A1;1 925 000;04.11.2022
4;JAMAICA ESTATES;01 ONE FAMILY DWELLINGS;1;7240;43;;A1;8096 SURREY PLACE;;11432;1;0;1;4 656;2 100;1935;1;A1;0;03.08.2023
4;JAMAICA ESTATES;01 ONE FAMILY DWELLINGS;1;7241;25;;A1;181-28 TUDOR ROAD;;11432;1;0;1;8 100;2 648;1940;1;A1;0;29.09.2022
4;JAMAICA ESTATES;01 ONE FAMILY DWELLINGS;1;7242;5;;A1;81-25 SURREY PLACE;;11432;1;0;1;7 020;1 525;1940;1;A1;0;31.03.2023
4;JAMAICA ESTATES;01 ONE FAMILY DWELLINGS;1;7242;10;;A1;81-09 SURREY PLACE;;11432;1;0;1;6 885;3 120;1925;1;A1;1 350 000;16.11.2022
4;JAMAICA ESTATES;01 ONE FAMILY DWELLINGS;1;7242;13;;A1;81-03 SURREY PLACE;;11432;1;0;1;5 244;1 536;1940;1;A1;1 400 000;24.10.2022
4;JAMAICA ESTATES;01 ONE FAMILY DWELLINGS;1;7242;37;;A3;81-20 KENT STREET;;11432;1;0;1;9 394;5 000;2009;1;A3;0;26.01.2023
4;JAMAICA ESTATES;01 ONE FAMILY DWELLINGS;1;7243;20;;A1;82-24 KENT STREET;;11432;1;0;1;8 093;1 808;1935;1;A1;0;05.10.2022
4;JAMAICA ESTATES;01 ONE FAMILY DWELLINGS;1;7244;32;;A1;181-24 ABERDEEN ROAD;;11432;1;0;1;9 140;1 692;1935;1;A1;10;31.10.2022
4;JAMAICA ESTATES;01 ONE FAMILY DWELLINGS;1;7244;44;;A1;181-52 ABERDEEN ROAD;;11432;1;0;1;5 029;5 480;1935;1;A1;1 640 000;08.09.2022
4;JAMAICA ESTATES;01 ONE FAMILY DWELLINGS;1;7245;1;;A1;181-20 MIDLAND PARKWAY;;11432;1;0;1;12 873;3 151;1930;1;A1;1 700 000;31.01.2023
4;JAMAICA ESTATES;01 ONE FAMILY DWELLINGS;1;7245;56;;A1;182-59 RADNOR ROAD;;11432;1;0;1;8 320;2 080;1935;1;A1;1 450 000;30.05.2023
4;JAMAICA ESTATES;01 ONE FAMILY DWELLINGS;1;7247;10;;A1;183-03 GRAND CENTRAL PKWY;;11432;1;0;1;9 073;2 368;1940;1;A1;1 550 000;21.12.2022
4;JAMAICA ESTATES;01 ONE FAMILY DWELLINGS;1;7247;53;;A1;182-26 AVON ROAD;;11432;1;0;1;9 552;2 800;1920;1;A1;50 000;10.12.2022
4;JAMAICA ESTATES;01 ONE FAMILY DWELLINGS;1;7248;54;;A1;182-53 80TH ROAD;;11432;1;0;1;4 510;1 350;1940;1;A1;250 000;07.11.2022
4;JAMAICA ESTATES;01 ONE FAMILY DWELLINGS;1;7248;54;;A1;182-53 80TH ROAD;;11432;1;0;1;4 510;1 350;1940;1;A1;950 000;17.01.2023
4;JAMAICA ESTATES;01 ONE FAMILY DWELLINGS;1;7248;71;;A1;182-21 80TH ROAD;;11432;1;0;1;5 074;2 250;1940;1;A1;0;17.05.2023
4;JAMAICA ESTATES;01 ONE FAMILY DWELLINGS;1;7250;48;;A1;80-88 CHEVY CHASE STREET;;11432;1;0;1;5 490;2 313;1940;1;A1;1 300 000;16.05.2023
4;JAMAICA ESTATES;01 ONE FAMILY DWELLINGS;1;7252;46;;A7;82-14 CHEVY CHASE STREET;;11432;1;0;1;11 645;7 477;2013;1;A7;0;30.09.2022
4;JAMAICA ESTATES;01 ONE FAMILY DWELLINGS;1;7253;20;;A1;184-34 MIDLAND PARKWAY;;11432;1;0;1;4 800;2 362;1935;1;A1;1 300 000;14.11.2022
4;JAMAICA ESTATES;01 ONE FAMILY DWELLINGS;1;7253;23;;A1;184-44 MIDLAND PARKWAY;;11432;1;0;1;7 200;2 208;1935;1;A1;2 300 000;02.08.2023
4;JAMAICA ESTATES;01 ONE FAMILY DWELLINGS;1;7254;16;;A1;8407 KENT STREET;;11432;1;0;1;4 905;2 413;1940;1;A1;1 385 000;03.03.2023
4;JAMAICA ESTATES;01 ONE FAMILY DWELLINGS;1;7254;45;;A1;84-10 CHEVY CHASE STREET;;11432;1;0;1;4 100;1 950;1960;1;A1;0;28.03.2023
4;JAMAICA ESTATES;01 ONE FAMILY DWELLINGS;1;7255;101;;A1;184-36 AVON ROAD;;11432;1;0;1;5 170;3 088;1940;1;A1;2 500 000;23.01.2023
4;JAMAICA ESTATES;01 ONE FAMILY DWELLINGS;1;7256;119;;A2;80-12 188TH STREET;;11423;1;0;1;5 320;1 378;1940;1;A2;0;06.07.2023
4;JAMAICA ESTATES;01 ONE FAMILY DWELLINGS;1;7256;146;;A1;185-07 80TH ROAD;;11432;1;0;1;4 233;1 780;1940;1;A1;1 300 000;23.11.2022
4;JAMAICA ESTATES;01 ONE FAMILY DWELLINGS;1;7257;27;;A1;185-48 80TH ROAD;;11432;1;0;1;4 200;1 548;1940;1;A1;1 300 000;11.11.2022
4;JAMAICA ESTATES;01 ONE FAMILY DWELLINGS;1;7257;29;;A3;18552 80TH ROAD;;11432;1;0;1;4 200;2 115;1940;1;A3;0;06.12.2022
4;JAMAICA ESTATES;01 ONE FAMILY DWELLINGS;1;7258;3;;A1;185-08 80TH DRIVE;;11432;1;0;1;5 819;2 706;1940;1;A1;250 000;07.11.2022
4;JAMAICA ESTATES;01 ONE FAMILY DWELLINGS;1;7258;22;;A2;81-18 HADDON STREET;;11432;1;0;1;8 000;4 678;1940;1;A2;2 200 000;07.10.2022
4;JAMAICA ESTATES;01 ONE FAMILY DWELLINGS;1;7264;43;;A1;186-39 AVON ROAD;;11432;1;0;1;12 240;3 809;1930;1;A1;0;23.03.2023
4;JAMAICA ESTATES;01 ONE FAMILY DWELLINGS;1;7265;26;;A1;186-46 AVON ROAD;;11432;1;0;1;6 780;2 384;1940;1;A1;1 560 000;24.10.2022
4;JAMAICA ESTATES;01 ONE FAMILY DWELLINGS;1;9881;50;;A1;170-23 HENLEY ROAD;;11432;1;0;1;6 000;1 643;1920;1;A1;960 000;07.12.2022
4;JAMAICA ESTATES;01 ONE FAMILY DWELLINGS;1;9883;18;;A1;173-08 MAYFIELD ROAD;;11432;1;0;1;7 150;1 826;1930;1;A1;832 000;07.03.2023
4;JAMAICA ESTATES;01 ONE FAMILY DWELLINGS;1;9886;7;;A1;175-20 HENLEY ROAD;;11432;1;0;1;5 856;2 502;1935;1;A1;0;13.07.2023
4;JAMAICA ESTATES;01 ONE FAMILY DWELLINGS;1;9888;30;;A1;84-46 KENDRICK PLACE;;11432;1;0;1;7 500;2 500;1996;1;A1;10;12.04.2023
4;JAMAICA ESTATES;01 ONE FAMILY DWELLINGS;1;9890;1;;A1;85-09 KENDRICK PLACE;;11432;1;0;1;9 120;2 500;1930;1;A1;0;01.05.2023
4;JAMAICA ESTATES;01 ONE FAMILY DWELLINGS;1;9938;7;;A1;178-20 DALNY ROAD;;11432;1;0;1;8 700;1 508;1930;1;A1;1 125 000;10.08.2023
4;JAMAICA ESTATES;01 ONE FAMILY DWELLINGS;1;9939;13;;A1;85-23 EDGERTON BLVD;;11432;1;0;1;7 920;2 696;1930;1;A1;0;21.10.2022
4;JAMAICA ESTATES;01 ONE FAMILY DWELLINGS;1;9943;1;;A3;83-43 EDGERTON BLVD;;11432;1;0;1;11 737;3 662;1940;1;A3;0;27.01.2023
4;JAMAICA ESTATES;01 ONE FAMILY DWELLINGS;1;9943;43;;A3;179-16 GRAND CENTRAL PKWY;;11432;1;0;1;10 000;4 170;2008;1;A3;0;28.02.2023
4;JAMAICA ESTATES;01 ONE FAMILY DWELLINGS;1;9943;83;;A3;179-15 CROYDON ROAD;;11432;1;0;1;12 780;3 400;1940;1;A3;1 400 000;22.06.2023
4;JAMAICA ESTATES;01 ONE FAMILY DWELLINGS;1;9945;29;;A1;181-36 DALNY ROAD;;11432;1;0;1;6 000;4 600;2010;1;A1;0;16.06.2023
4;JAMAICA ESTATES;01 ONE FAMILY DWELLINGS;1;9946;15;;A1;8521 MIDLAND PARKWAY;;11432;1;0;1;4 995;2 240;1935;1;A1;0;23.02.2023
4;JAMAICA ESTATES;01 ONE FAMILY DWELLINGS;1;9947;27;;A1;85-34 AVON STREET;;11432;1;0;1;5 100;2 700;1940;1;A1;0;27.01.2023
4;JAMAICA ESTATES;01 ONE FAMILY DWELLINGS;1;9947;30;;A1;85-44 AVON STREET;;11432;1;0;1;6 840;1 796;1940;1;A1;1 060 000;03.02.2023
4;JAMAICA ESTATES;01 ONE FAMILY DWELLINGS;1;9947;40;;A1;181-31 DALNY ROAD;;11432;1;0;1;5 445;1 946;1940;1;A1;1 130 000;06.06.2023
4;JAMAICA ESTATES;01 ONE FAMILY DWELLINGS;1;9947;123;;A1;181-37 KRUGER ROAD;;11432;1;0;1;4 800;1 408;1940;1;A1;940 000;30.11.2022
4;JAMAICA ESTATES;01 ONE FAMILY DWELLINGS;1;9947;151;;A1;181-22 HENLEY ROAD;;11432;1;0;1;7 800;2 744;1940;1;A1;0;29.11.2022
4;JAMAICA ESTATES;01 ONE FAMILY DWELLINGS;1;9949;82;;A1;8426 AVON STREET;;11432;1;0;1;12 960;1 826;1899;1;A1;0;24.04.2023
4;JAMAICA ESTATES;01 ONE FAMILY DWELLINGS;1;9949;93;;A1;8450 AVON STREET;;11432;1;0;1;7 650;1 950;1925;1;A1;1 230 000;13.02.2023
4;JAMAICA ESTATES;01 ONE FAMILY DWELLINGS;1;9952;47;;A3;86-14 SOMERSET STREET;;11432;1;0;1;8 766;2 134;1935;1;A3;10;05.02.2023
4;JAMAICA ESTATES;01 ONE FAMILY DWELLINGS;1;9952;60;;A1;86-40 SOMERSET STREET;;11432;1;0;1;4 960;1 964;1935;1;A1;0;15.08.2023
4;JAMAICA ESTATES;01 ONE FAMILY DWELLINGS;1;9954;33;;A1;186-06 WEXFORD TERRACE;;11432;1;0;1;5 200;1 721;1930;1;A1;0;02.04.2023
4;JAMAICA ESTATES;01 ONE FAMILY DWELLINGS;1;9954;43;;A1;87-24 CHELSEA STREET;;11432;1;0;1;4 000;1 560;1930;1;A1;0;27.07.2023
4;JAMAICA ESTATES;01 ONE FAMILY DWELLINGS;1;9954;47;;A1;87-36 CHELSEA STREET;;11432;1;0;1;4 000;1 606;1930;1;A1;0;14.11.2022
4;JAMAICA ESTATES;01 ONE FAMILY DWELLINGS;1;9954;47;;A1;87-36 CHELSEA STREET;;11432;1;0;1;4 000;1 606;1930;1;A1;901 000;14.07.2023
4;JAMAICA ESTATES;01 ONE FAMILY DWELLINGS;1;9955;52;;A1;8544 ETON STREET;;11432;1;0;1;4 200;1 694;1930;1;A1;988 000;30.11.2022
4;JAMAICA ESTATES;01 ONE FAMILY DWELLINGS;1;9955;66;;A1;86-16 ETON STREET;;11432;1;0;1;4 716;2 568;1930;1;A1;970 000;08.12.2022
4;JAMAICA ESTATES;01 ONE FAMILY DWELLINGS;1;9956;121;;A2;8650 CHELSEA STREET;;11432;1;0;1;7 680;1 476;1950;1;A2;0;10.11.2022
4;JAMAICA ESTATES;01 ONE FAMILY DWELLINGS;1;9957;49;;A2;85-44 CHELSEA STREET;;11432;1;0;1;4 000;1 289;1945;1;A2;930 000;14.11.2022
4;JAMAICA ESTATES;01 ONE FAMILY DWELLINGS;1;9959;82;;A1;184-16 CAMBRIDGE ROAD;;11432;1;0;1;4 000;1 188;1950;1;A1;999 000;05.01.2023
4;JAMAICA ESTATES;01 ONE FAMILY DWELLINGS;1;9959;105;;A2;87-14 BARRINGTON STREET;;11432;1;0;1;3 923;1 083;1955;1;A2;770 000;28.03.2023
4;JAMAICA ESTATES;01 ONE FAMILY DWELLINGS;1;9962;38;;A3;86-05 CHELSEA STREET;;11432;1;0;1;6 500;3 201;1930;1;A3;0;02.03.2023
4;JAMAICA ESTATES;01 ONE FAMILY DWELLINGS;1;9962;38;;A3;86-05 CHELSEA STREET;;11432;1;0;1;6 500;3 201;1930;1;A3;0;01.05.2023
4;JAMAICA ESTATES;01 ONE FAMILY DWELLINGS;1;9962;38;;A3;86-05 CHELSEA STREET;;11432;1;0;1;6 500;3 201;1930;1;A3;2 760 000;06.07.2023
4;JAMAICA ESTATES;01 ONE FAMILY DWELLINGS;1;9963;35;;A1;186-45 HENLEY ROAD;;11432;1;0;1;5 580;1 648;1935;1;A1;0;06.04.2023
4;JAMAICA ESTATES;01 ONE FAMILY DWELLINGS;1;9963;55;;A1;87-15 BARRINGTON STREET;;11432;1;0;1;7 656;2 048;1930;1;A1;10;21.04.2023
4;JAMAICA ESTATES;01 ONE FAMILY DWELLINGS;1;9964;25;;A2;87-02 188 STREET;;11423;1;0;1;4 000;1 785;1950;1;A2;0;08.02.2023
4;JAMAICA ESTATES;01 ONE FAMILY DWELLINGS;1;9966;18;;A1;85-42 CHEVY CHASE STREET;;11432;1;0;1;7 790;1 824;1935;1;A1;0;06.12.2022
4;JAMAICA ESTATES;01 ONE FAMILY DWELLINGS;1;9966;18;;A1;8542 CHEVY CHASE STREET;;11432;1;0;1;7 790;1 824;1935;1;A1;1 320 000;03.05.2023
4;JAMAICA ESTATES;01 ONE FAMILY DWELLINGS;1;9966;65;;A1;184-53 CAMBRIDGE ROAD;;11432;1;0;1;10 873;3 370;1975;1;A1;1 760 000;09.02.2023
4;JAMAICA ESTATES;01 ONE FAMILY DWELLINGS;1;9968;33;;S1;86-04 188TH STREET;;11423;1;1;2;10 206;3 567;1945;1;S1;937 500;29.06.2023
4;JAMAICA ESTATES;01 ONE FAMILY DWELLINGS;1;9968;57;;A1;86-50 188TH STREET;;11423;1;0;1;4 000;3 100;1940;1;A1;1 380 000;26.06.2023
4;JAMAICA ESTATES;02 TWO FAMILY DWELLINGS;1;7236;27;;B3;176-02 KILDARE ROAD;;11432;2;0;2;7 222;1 747;1935;1;B3;0;04.04.2023
4;JAMAICA ESTATES;02 TWO FAMILY DWELLINGS;1;7236;27;;B3;176-02 KILDARE ROAD;;11432;2;0;2;7 222;1 747;1935;1;B3;10;12.02.2023
4;JAMAICA ESTATES;02 TWO FAMILY DWELLINGS;1;9881;52;;B3;170-19 HENLEY ROAD;;11432;2;0;2;6 000;2 757;1920;1;B3;980 000;20.01.2023
4;JAMAICA ESTATES;02 TWO FAMILY DWELLINGS;1;9882;41;;B3;172-40 HENLEY ROAD;;11432;2;0;2;5 100;1 590;1920;1;B3;0;16.05.2023
4;JAMAICA ESTATES;02 TWO FAMILY DWELLINGS;1;9954;10;;B3;87-15 DALNY ROAD;;11432;2;0;2;4 800;1 866;1930;1;B3;0;19.12.2022
4;JAMAICA ESTATES;02 TWO FAMILY DWELLINGS;1;9956;124;;B3;86-56 CHELSEA STREET;;11432;2;0;2;6 204;1 575;1950;1;B3;520 000;16.12.2022
4;JAMAICA ESTATES;03 THREE FAMILY DWELLINGS;1;9938;63;;C0;86-74 MIDLAND PARKWAY;;11432;3;0;3;2 000;3 181;2004;1;C0;0;13.01.2023
4;JAMAICA ESTATES;03 THREE FAMILY DWELLINGS;1;9951;1;;C0;8657 AVON STREET;;11432;3;0;3;2 313;2 848;1990;1;C0;0;01.12.2022
4;JAMAICA ESTATES;04 TAX CLASS 1 CONDOS;1A;9882;1033;;R3;172-43 HIGHLAND AVENUE, 5B;5B;11432;1;;1;;;;1;R3;260 000;02.06.2023
4;JAMAICA ESTATES;04 TAX CLASS 1 CONDOS;1A;9882;1039;;R3;172-27 HIGHLAND AVENUE, 1H;1H;11432;1;;1;;;1989;1;R3;510 000;13.04.2023
4;JAMAICA ESTATES;04 TAX CLASS 1 CONDOS;1A;9882;1045;;R3;172-31 HIGHLAND AVENUE, 2H;2H;11432;1;;1;;;1989;1;R3;555 000;04.11.2022
4;JAMAICA ESTATES;04 TAX CLASS 1 CONDOS;1A;9884;1025;;R3;172-77A HIGHLAND AVENUE, 1J;1J;11432;1;;1;;;;1;R3;0;10.09.2022
4;JAMAICA ESTATES;05 TAX CLASS 1 VACANT LAND;1B;7232;27;;V0;N/A KILDARE ROAD;;11432;0;0;0;1 137;0;;1;V0;0;18.11.2022
4;JAMAICA ESTATES;05 TAX CLASS 1 VACANT LAND;1B;7232;27;;V0;N/A KILDARE ROAD;;11432;0;0;0;1 137;0;;1;V0;0;17.03.2023
4;JAMAICA ESTATES;05 TAX CLASS 1 VACANT LAND;1B;7247;49;;V0;N/A KENT STREET;;11432;0;0;0;4 410;0;;1;V0;50 000;10.12.2022
4;JAMAICA ESTATES;10 COOPS - ELEVATOR APARTMENTS;2;9884;43;;D4;175-06 DEVONSHIRE RD, 1J;;11432;;;;;;1939;2;D4;239 000;21.09.2022
4;JAMAICA ESTATES;10 COOPS - ELEVATOR APARTMENTS;2;9884;43;;D4;175-06 DEVONSHIRE ROAD, 1K;;11432;;;;;;1939;2;D4;145 000;27.04.2023
4;JAMAICA ESTATES;10 COOPS - ELEVATOR APARTMENTS;2;9884;43;;D4;175-06 DEVONSHIRE ROAD, 5C;;11432;;;;;;1939;2;D4;289 000;07.02.2023
4;JAMAICA ESTATES;10 COOPS - ELEVATOR APARTMENTS;2;9944;1;;D4;87-01 MIDLAND PARKWAY, 5H;;11432;;;;;;1960;2;D4;0;26.06.2023
4;JAMAICA ESTATES;10 COOPS - ELEVATOR APARTMENTS;2;9944;1;;D4;87-01 MIDLAND PARKWAY, 6E;;11432;;;;;;1960;2;D4;148 000;20.06.2023
4;JAMAICA ESTATES;10 COOPS - ELEVATOR APARTMENTS;2;9951;11;;D4;182-25 WEXFORD TERRACE, 105;;11432;;;;;;1951;2;D4;170 000;11.07.2023
4;JAMAICA ESTATES;10 COOPS - ELEVATOR APARTMENTS;2;9951;11;;D4;182-25 WEXFORD TERRACE, 316;;11432;;;;;;1951;2;D4;243 000;20.12.2022
4;JAMAICA ESTATES;10 COOPS - ELEVATOR APARTMENTS;2;9951;11;;D4;182-25 WEXFORD TERRACE, 408;;11432;;;;;;1951;2;D4;208 000;09.01.2023
4;JAMAICA ESTATES;10 COOPS - ELEVATOR APARTMENTS;2;9951;11;;D4;182-25 WEXFORD TERRACE, 410;;11432;;;;;;1951;2;D4;223 000;26.04.2023
4;JAMAICA ESTATES;10 COOPS - ELEVATOR APARTMENTS;2;9951;11;;D4;182-25 WEXFORD TERRACE, 615;;11432;;;;;;1951;2;D4;160 000;09.09.2022
4;JAMAICA ESTATES;10 COOPS - ELEVATOR APARTMENTS;2;9954;49;;D4;87-46 CHELSEA ST, 2J;;11432;;;;;;1963;2;D4;270 000;12.05.2023
4;JAMAICA ESTATES;10 COOPS - ELEVATOR APARTMENTS;2;9954;49;;D4;87-46 CHELSEA STREET, 49;;11432;;;;;;1963;2;D4;0;30.03.2023
4;JAMAICA ESTATES;13 CONDOS - ELEVATOR APARTMENTS;2;9937;1016;;R4;178-36 WEXFORD TERRACE, 3H;3H;11432;1;;1;;;2005;2;R4;0;09.12.2022
4;JAMAICA ESTATES;13 CONDOS - ELEVATOR APARTMENTS;2;9937;1019;;R4;178-36 WEXFORD TERRACE, 4C;4C;11432;1;;1;;;2005;2;R4;0;25.01.2023
4;JAMAICA ESTATES;13 CONDOS - ELEVATOR APARTMENTS;2;9937;1019;;R4;178-36 WEXFORD TERRACE, 4C;4C;11432;1;;1;;;2005;2;R4;499 900;24.08.2023
4;JAMAICA ESTATES;13 CONDOS - ELEVATOR APARTMENTS;2;9937;1027;;R4;178-36 WEXFORD TERRACE, 5C;5C;11432;1;;1;;;2005;2;R4;0;24.10.2022
4;JAMAICA ESTATES;13 CONDOS - ELEVATOR APARTMENTS;2;9944;1029;;R4;180-16 WEXFORD TERRACE, 1D;1D;11432;1;;1;;;1986;2;R4;433 000;19.09.2022
4;JAMAICA ESTATES;13 CONDOS - ELEVATOR APARTMENTS;2;9944;1030;;R4;18016 WEXFORD TERRACE, 1E;1E;11432;1;;1;;;1986;2;R4;348 000;23.09.2022
4;JAMAICA ESTATES;22 STORE BUILDINGS;4;9954;70;;K1;184-17 HILLSIDE AVENUE;;11432;0;1;1;6 400;2 080;1960;4;K1;0;11.08.2023
4;JAMAICA ESTATES;26 OTHER HOTELS;4;9882;10;;H8;172-14 HENLEY ROAD;;11432;0;66;66;38 061;111 900;2008;4;H8;0;14.07.2023
4;JAMAICA ESTATES;31 COMMERCIAL VACANT LAND;4;9950;64;;V1;183-03 HILLSIDE AVENUE;;11432;0;0;0;13 200;0;;4;V1;5 180 850;19.01.2023
4;JAMAICA ESTATES;43 CONDO OFFICE BUILDINGS;4;9882;1031;;RB;172-31 HIGHLAND AVENUE, 2B;2B;11432;;1;1;;;;4;RB;250 588;07.03.2023
4;JAMAICA ESTATES;43 CONDO OFFICE BUILDINGS;4;9937;1008;;RB;178-36 WEXFORD TERRACE, 2E;2E;11432;;1;1;;;2005;4;RB;800 000;30.05.2023
4;JAMAICA ESTATES;43 CONDO OFFICE BUILDINGS;4;9944;1101;;RB;180-05 HILLSIDE AVE, 1;1;11432;;1;1;;;1988;4;RB;0;14.02.2023
4;JAMAICA ESTATES;43 CONDO OFFICE BUILDINGS;4;9944;1102;;RB;180-05 HILLSIDE AVE, 2;2;11432;;1;1;;;1988;4;RB;0;14.02.2023
4;JAMAICA ESTATES;44 CONDO PARKING;4;9937;1043;;RG;178-36 WEXFORD TERRACE, PS11;PS11;11432;;1;1;;;2005;4;RG;499 900;24.08.2023
4;JAMAICA ESTATES;44 CONDO PARKING;4;9937;1045;;RG;178-36 WEXFORD TERRACE, PS13;PS13;11432;;1;1;;;2005;4;RG;0;09.12.2022
4;JAMAICA ESTATES;44 CONDO PARKING;4;9944;1020;;RP;180 WEXFORD TERRACE, P20;P20;11432;;1;1;;;1986;4;RP;348 000;23.09.2022
4;JAMAICA ESTATES;44 CONDO PARKING;4;9944;1021;;RP;180 WEXFORD TERRACE, P21;P21;11432;;1;1;;;1986;4;RP;433 000;19.09.2022
4;JAMAICA HILLS;01 ONE FAMILY DWELLINGS;1;6718;186;;A5;150-19 HOOVER AVENUE;;11432;1;0;1;1 917;1 216;1945;1;A5;0;13.01.2023
4;JAMAICA HILLS;01 ONE FAMILY DWELLINGS;1;6862;304;;S1;8329 PARSONS BOULEVARD;;11432;1;1;2;2 507;2 683;1930;1;S1;0;30.11.2022
4;JAMAICA HILLS;01 ONE FAMILY DWELLINGS;1;6864;377;;A5;83-14 161 STREET;;11432;1;0;1;2 546;1 249;1935;1;A5;0;14.10.2022
4;JAMAICA HILLS;01 ONE FAMILY DWELLINGS;1;6864;484;;A5;160-03 84TH AVENUE;;11432;1;0;1;1 942;1 216;1935;1;A5;0;22.09.2022
4;JAMAICA HILLS;01 ONE FAMILY DWELLINGS;1;6865;395;;A5;16114 GRAND CENTRAL PARKWAY;;11432;1;0;1;4 556;1 630;1935;1;A5;927 000;05.06.2023
4;JAMAICA HILLS;01 ONE FAMILY DWELLINGS;1;6865;403;;A5;161-28 GRAND CENTRAL PKWY;;11432;1;0;1;3 654;1 360;1935;1;A5;0;22.05.2023
4;JAMAICA HILLS;01 ONE FAMILY DWELLINGS;1;6865;428;;A5;161-13 84TH AVENUE;;11432;1;0;1;2 300;1 292;1935;1;A5;410 000;26.05.2023
4;JAMAICA HILLS;01 ONE FAMILY DWELLINGS;1;9707;14;;A1;150-28 87TH AVENUE;;11432;1;0;1;4 000;1 856;1920;1;A1;0;01.12.2022
4;JAMAICA HILLS;01 ONE FAMILY DWELLINGS;1;9707;30;;A1;150-58 87TH AVENUE;;11432;1;0;1;4 000;1 531;1920;1;A1;800 000;09.12.2022
4;JAMAICA HILLS;01 ONE FAMILY DWELLINGS;1;9707;38;;A1;150-80 87TH AVENUE;;11432;1;0;1;3 200;2 300;1920;1;A1;0;19.01.2023
4;JAMAICA HILLS;01 ONE FAMILY DWELLINGS;1;9728;45;;A1;150-51 86TH AVENUE;;11432;1;0;1;4 000;2 429;1920;1;A1;965 000;01.03.2023
4;JAMAICA HILLS;01 ONE FAMILY DWELLINGS;1;9734;31;;A1;85-48 152ND STREET;;11432;1;0;1;4 000;1 500;1925;1;A1;850 000;13.06.2023
4;JAMAICA HILLS;01 ONE FAMILY DWELLINGS;1;9747;14;;A1;84-43 150TH STREET;;11435;1;0;1;5 000;2 484;1935;1;A1;700 000;08.03.2023
4;JAMAICA HILLS;01 ONE FAMILY DWELLINGS;1;9747;14;;A1;84-43 150TH STREET;;11435;1;0;1;5 000;2 484;1935;1;A1;990 000;26.06.2023
4;JAMAICA HILLS;01 ONE FAMILY DWELLINGS;1;9750;44;;A0;150-20 84TH AVENUE;;11432;1;0;1;4 100;1 163;1945;1;A0;920 000;23.01.2023
4;JAMAICA HILLS;01 ONE FAMILY DWELLINGS;1;9752;6;;A1;150-01 84 AVENUE;;11432;1;0;1;3 072;1 568;1935;1;A1;0;27.02.2023
4;JAMAICA HILLS;01 ONE FAMILY DWELLINGS;1;9774;121;;A1;86-38 162ND ST;;11432;1;0;1;3 820;1 380;1920;1;A1;905 000;10.08.2023
4;JAMAICA HILLS;01 ONE FAMILY DWELLINGS;1;9778;34;;A5;158-18 85TH AVENUE;;11432;1;0;1;1 080;1 330;2007;1;A5;0;15.05.2023
4;JAMAICA HILLS;01 ONE FAMILY DWELLINGS;1;9779;75;;A1;8544 160 STREET;;11432;1;0;1;4 000;1 584;1920;1;A1;0;19.01.2023
4;JAMAICA HILLS;01 ONE FAMILY DWELLINGS;1;9780;36;;A1;85-26 161ST STREET;;11432;1;0;1;4 000;1 450;1930;1;A1;0;10.01.2023
4;JAMAICA HILLS;01 ONE FAMILY DWELLINGS;1;9780;36;;A1;85-26 161ST STREET;;11432;1;0;1;4 000;1 450;1930;1;A1;900 000;28.10.2022
4;JAMAICA HILLS;01 ONE FAMILY DWELLINGS;1;9781;3;;A1;85-19 161ST STREET;;11432;1;0;1;4 000;1 579;1920;1;A1;0;13.07.2023
4;JAMAICA HILLS;01 ONE FAMILY DWELLINGS;1;9782;19;;A1;84-50 159TH ST.;;11432;1;0;1;4 000;1 674;1930;1;A1;920 000;16.08.2023
4;JAMAICA HILLS;01 ONE FAMILY DWELLINGS;1;9785;46;;A1;16101 85TH AVENUE;;11432;1;0;1;3 000;1 664;1930;1;A1;1 100 000;12.01.2023
4;JAMAICA HILLS;01 ONE FAMILY DWELLINGS;1;9787;246;;A1;159-16 84TH ROAD;;11432;1;0;1;2 842;1 604;1920;1;A1;692 410;25.10.2022
4;JAMAICA HILLS;01 ONE FAMILY DWELLINGS;1;9788;239;;A5;160-08 84TH ROAD;;11432;1;0;1;1 938;1 216;1930;1;A5;765 000;02.05.2023
4;JAMAICA HILLS;01 ONE FAMILY DWELLINGS;1;9789;3;;A1;158-15 84TH ROAD;;11432;1;0;1;2 100;1 608;1920;1;A1;0;18.01.2023
4;JAMAICA HILLS;01 ONE FAMILY DWELLINGS;1;9790;4;;A5;16011A 84TH ROAD;;11432;1;0;1;1 950;1 216;1930;1;A5;0;29.11.2022
4;JAMAICA HILLS;01 ONE FAMILY DWELLINGS;1;9790;15;;A1;160-02 84TH AVENUE;;11432;1;0;1;2 100;1 709;1930;1;A1;550 000;07.02.2023
